ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
IE00BKT6VQ12,31/05/2021,USD,0.04520
IE00BYPC1H27,31/05/2021,USD,0.00000
IE00BMC7BF44,31/05/2021,USD,0.00000
IE00BG0J4841,31/05/2021,USD,0.00000
IE00BG0J4C88,31/05/2021,USD,0.03280
IE00BYZK4883,31/05/2021,USD,0.01360
IE00BG0SKF03,31/05/2021,USD,0.62660
IE00BQN1K786,31/05/2021,EUR,0.10540
IE00BG13YJ64,31/05/2021,EUR,0.00000
IE00BZ0PKV06,31/05/2021,EUR,0.18680
IE00BG13YL86,31/05/2021,EUR,0.00000
IE00BQN1K562,31/05/2021,EUR,0.17950
IE00BG13YG34,31/05/2021,EUR,0.00000
IE00BQN1KC32,31/05/2021,EUR,0.14850
IE00BQN1K901,31/05/2021,EUR,0.13980
IE00BG13YH41,31/05/2021,EUR,0.00000
IE00BD1F4N50,31/05/2021,USD,0.01870
IE00BFF5RZ82,31/05/2021,USD,0.00010
IE00BZ0PKS76,31/05/2021,USD,0.07740
IE00BG13YZ23,31/05/2021,USD,0.00010
IE00BD1F4L37,31/05/2021,USD,0.13420
IE00BF2QSQ20,31/05/2021,USD,0.02530
IE00BD1F4K20,31/05/2021,USD,0.09790
IE00BD1F4M44,31/05/2021,USD,0.07110
IE00BFF5RX68,31/05/2021,USD,0.00000
IE00BP3QZ825,31/05/2021,USD,0.22970
IE00BZ0PKT83,31/05/2021,USD,0.09510
IE00BYXPXK00,31/05/2021,USD,0.08460
IE00BF450720,31/05/2021,USD,0.09790
IE00BP3QZ601,31/05/2021,USD,0.64030
IE00BP3QZD73,31/05/2021,USD,0.59050
IE00BP3QZB59,31/05/2021,USD,0.54770
IE00BFYTYS33,31/05/2021,USD,0.00000
IE00BGL86Z12,31/05/2021,USD,0.05630
IE00BYM31M36,31/05/2021,USD,0.00000
IE00BDFJYP58,31/05/2021,USD,0.27400
IE00BDFK1680,31/05/2021,USD,0.00000
IE00BF3N7219,31/05/2021,USD,0.00000
IE00BYZK4776,31/05/2021,USD,0.00000
IE00BQT3WG13,31/05/2021,USD,0.03130
IE00BJ5JPG56,31/05/2021,USD,0.02110
IE00BL977C92,31/05/2021,USD,0.00000
IE00BHZPJ122,31/05/2021,USD,0.00000
IE00BHZPJ239,31/05/2021,USD,0.04660
IE00BMG6Z448,31/05/2021,USD,0.00470
IE00BFNM3P36,31/05/2021,USD,0.08130
IE00BFNM3N12,31/05/2021,USD,0.00000
IE00BYVJRP78,31/05/2021,USD,0.09040
IE00BGDQ0T50,31/05/2021,USD,0.00000
IE00BHZPHZ28,31/05/2021,EUR,0.00000
IE00BHZPJ015,31/05/2021,EUR,0.09200
IE00BFNM3B99,31/05/2021,EUR,0.12970
IE00BFNM3C07,31/05/2021,EUR,0.00000
IE00BCLWRF22,31/05/2021,EUR,0.88610
IE00BCLWRD08,31/05/2021,EUR,0.72790
IE00BJLKK341,31/05/2021,EUR,0.09730
IE00BJM0B415,31/05/2021,EUR,0.00030
IE00BHZPJ676,31/05/2021,EUR,0.00000
IE00BHZPJ783,31/05/2021,EUR,0.06980
IE00BFNM3D14,31/05/2021,EUR,0.11880
IE00BFNM3F38,31/05/2021,EUR,0.00000
IE00BP3QZJ36,31/05/2021,EUR,0.86500
IE00BZCQB185,31/05/2021,USD,0.00950
IE00BHZPJ346,31/05/2021,USD,0.00000
IE00BHZPJ452,31/05/2021,USD,0.06470
IE00BFNM3L97,31/05/2021,USD,0.04840
IE00BFNM3M05,31/05/2021,USD,0.00000
IE00BYVJRQ85,31/05/2021,EUR,0.10350
IE00BYX8XC17,31/05/2021,USD,0.09360
IE00BGDQ0V72,31/05/2021,USD,0.00010
IE00BHZPJ890,31/05/2021,USD,0.00000
IE00BHZPJ908,31/05/2021,USD,0.03930
IE00BFNM3G45,31/05/2021,USD,0.05410
IE00BFNM3H51,31/05/2021,USD,0.00000
IE00BYVJRR92,31/05/2021,USD,0.08220
IE00BZ173V67,31/05/2021,USD,0.00000
IE00BZ173T46,31/05/2021,USD,0.00000
IE00BMWPV470,31/05/2021,USD,0.00100
IE00BG11HV38,31/05/2021,USD,0.00000
IE00BHZPJ569,31/05/2021,USD,0.05450
IE00BFNM3J75,31/05/2021,USD,0.06900
IE00BFNM3K80,31/05/2021,USD,0.00000
IE00BYX2JD69,31/05/2021,USD,0.09800
IE00BDZZTM54,31/05/2021,USD,0.00000
IE00BMZ17T93,31/05/2021,USD,0.00000
IE00BMZ17V16,31/05/2021,USD,0.00100
IE00BMZ17W23,31/05/2021,USD,0.00100
IE00BMZ17X30,31/05/2021,USD,0.00020
IE00BYXG2H39,31/05/2021,USD,0.01060
IE00BDZVHG35,31/05/2021,USD,0.00000
IE00BD3RYZ16,31/05/2021,SEK,1.69790
IE00BD0B9B76,31/05/2021,USD,0.07310
IE00BKTLJC87,31/05/2021,USD,0.03700
IE00BKTLJB70,31/05/2021,USD,0.00000
IE00BZ6V7883,31/05/2021,USD,0.00000
IE00BYXYYN70,31/05/2021,USD,0.12920
IE00BKP5L409,31/05/2021,USD,0.13780
IE00BMWB9419,31/05/2021,USD,2.46000
IE00BLP53N06,30/06/2021,EUR,0.02510
IE00BLP53M98,30/06/2021,EUR,0.04570
IE00BLLZQ912,30/06/2021,EUR,0.01670
IE00BLLZQ805,30/06/2021,EUR,0.01570
IE00BLLZQ797,30/06/2021,EUR,0.01740
IE00BLLZQS08,30/06/2021,EUR,0.01730
IE00BKRWN659,30/06/2021,USD,0.04240
IE00BKT1CR43,30/06/2021,USD,0.04270
IE00BMCZLH06,30/06/2021,USD,0.03860
IE00BN2B7L13,30/06/2021,USD,0.00520
IE00BDQZ5152,30/06/2021,USD,0.00000
IE00B4L60H17,30/06/2021,GBP,0.00000
IE00B3DKXQ41,30/06/2021,EUR,0.00000
IE00B4L60045,30/06/2021,EUR,0.00000
IE00BSKRK281,30/06/2021,EUR,0.00000
IE00B4L5ZY03,30/06/2021,EUR,0.00000
IE00BKT6BH25,30/06/2021,EUR,0.02280
IE00B4L5ZG21,30/06/2021,EUR,0.00000
IE00B3B8Q275,30/06/2021,EUR,0.00000
IE00B3FH7618,30/06/2021,EUR,0.00000
IE00BMVJSC76,30/06/2021,EUR,0.00000
IE00B4WXJH41,30/06/2021,EUR,0.00000
IE00B4WXJG34,30/06/2021,EUR,0.00000
IE00B3F81R35,30/06/2021,EUR,0.00000
IE00BF11F565,30/06/2021,EUR,0.04310
IE00BDFJYN35,30/06/2021,EUR,0.00000
IE00BK6NC407,30/06/2021,EUR,0.03520
IE00BJBLQC81,30/06/2021,EUR,0.03690
IE00B4WXJJ64,30/06/2021,EUR,0.00000
IE00BMFJGP26,30/06/2021,EUR,0.00970
IE00B3F81409,30/06/2021,USD,0.00000
IE00BZ043R46,30/06/2021,USD,0.07360
IE00BF540Y54,30/06/2021,USD,0.00000
IE00BDBRDM35,30/06/2021,USD,0.08160
IE00BD1JRY91,30/06/2021,USD,0.07550
IE00BYV3HN70,30/06/2021,USD,0.04830
IE00BJBLQB74,30/06/2021,USD,0.07250
IE00BMGNVD65,30/06/2021,USD,0.00000
IE00B4K48X80,30/06/2021,EUR,1.16760
IE00B4L5YX21,30/06/2021,USD,0.77920
IE00BFM15T99,30/06/2021,USD,0.00000
IE00BKT6FV49,30/06/2021,USD,0.04780
IE00BL4KKV31,30/06/2021,USD,0.47950
IE00B4L5Y983,30/06/2021,USD,0.96580
IE00BD45YS76,30/06/2021,USD,0.00000
IE00BKBF6H24,30/06/2021,USD,0.00000
IE00B6QGFW01,30/06/2021,USD,0.00000
IE00BFM6T814,30/06/2021,USD,0.14520
IE00BL0BMG90,30/06/2021,USD,0.00010
IE00B3F81K65,30/06/2021,USD,0.00000
IE00BYZ28V50,30/06/2021,USD,0.03400
IE00BDFK3H31,30/06/2021,USD,0.00000
IE00BK7Y2P34,30/06/2021,USD,0.02930
IE00BKT6FT27,30/06/2021,USD,0.00030
IE00BMDBMM96,30/06/2021,USD,0.01850
IE00B3B8PX14,30/06/2021,USD,1.44330
IE00BD8PH174,30/06/2021,USD,0.00000
IE00BKPT2S34,30/06/2021,USD,0.04940
IE00BMDBML89,30/06/2021,USD,0.00000
IE00B6TQLL84,30/06/2021,EUR,0.00820
IE00B5M4WH52,30/06/2021,USD,0.02880
IE00BFZPF546,30/06/2021,USD,0.22500
IE00B5377D42,30/06/2021,USD,1.26790
IE00B3F81G20,30/06/2021,USD,0.00000
IE00B4L5YC18,30/06/2021,USD,0.66590
IE00B2QWDY88,30/06/2021,USD,0.00000
IE00B4WXJD03,30/06/2021,USD,0.00000
IE00BYYR0489,30/06/2021,USD,0.07100
IE00BJ5JPJ87,30/06/2021,USD,0.00000
IE00B52XQP83,30/06/2021,USD,0.40910
IE00BRHZ0398,30/06/2021,GBP,0.00000
IE00BMXC7W70,30/06/2021,USD,0.01250
IE00BN92ZL31,30/06/2021,USD,0.00000
IE00BF4RFH31,30/06/2021,USD,0.05850
IE00B2QWCY14,30/06/2021,USD,0.00000
IE00B4WXJK79,30/06/2021,GBP,0.00000
IE00BMVJSD83,30/06/2021,GBP,0.41830
IE00B3VWN179,31/07/2021,USD,0.75900
IE00B3VWN393,31/07/2021,USD,1.43800
IE00BFXYHY63,31/07/2021,USD,0.00000
IE00BJJPVP04,31/07/2021,USD,0.00000
IE00BGPP6473,31/07/2021,USD,0.00000
IE00BMWB9633,31/07/2021,USD,1.47170
IE00B3VWN518,31/07/2021,USD,1.82730
IE00B3VTMJ91,31/07/2021,EUR,0.00000
IE00B3VTML14,31/07/2021,EUR,0.00000
IE00B3VTN290,31/07/2021,EUR,0.00000
IE00B53L3W79,31/07/2021,EUR,2.80910
IE00B53HP851,31/07/2021,GBP,3.26810
IE00B53QG562,31/07/2021,EUR,2.50650
IE00BYXZ2585,31/07/2021,EUR,0.00000
IE00BKBF6616,31/07/2021,EUR,0.08270
IE00BL3J3H81,31/07/2021,EUR,0.53780
IE00BG0J9Y53,31/07/2021,EUR,0.00000
IE00B52MJY50,31/07/2021,USD,4.08560
IE00B5BMR087,31/07/2021,USD,4.84170
IE00BD8KRH84,31/07/2021,USD,0.00050
IE00BL3J3G74,31/07/2021,USD,0.36920
IE00B53L4350,31/07/2021,USD,4.01820
IE00BF5LJ058,31/07/2021,EUR,0.07700
IE00B53L4X51,31/07/2021,EUR,1.77230
IE00B52SF786,31/07/2021,USD,2.38320
IE00B5L8K969,31/07/2021,USD,2.09640
IE00BWK1SP74,31/07/2021,CHF,0.10510
IE00BL6K8D99,31/07/2021,EUR,0.00000
IE000FOSCLU1,31/07/2021,EUR,0.00000
IE00B3VWMM18,31/07/2021,EUR,4.47240
IE00BWZN1T31,31/07/2021,USD,0.12210
IE00B53QDK08,31/07/2021,USD,1.68920
IE00B5W4TY14,31/07/2021,USD,1.78910
IE00B5WHFQ43,31/07/2021,USD,1.83160
IE00B5V87390,31/07/2021,USD,7.40600
IE00BMDBMH44,31/07/2021,GBP,0.00000
IE00B3VWLG82,31/07/2021,GBP,3.46750
IE00B539F030,31/07/2021,GBP,3.15700
IE00B3VWM098,31/07/2021,USD,2.59260
IE00B52SFT06,31/07/2021,USD,3.32340
IE00B53SZB19,31/07/2021,USD,2.32750
IE00BYVQ9F29,31/07/2021,USD,0.02750
IE00B52MJD48,31/07/2021,JPY,214.86840
IE00BMXC7V63,31/07/2021,USD,0.01150
IE00BMH5T376,31/10/2021,USD,0.02400
IE00BG5QQ390,31/10/2021,USD,0.04910
IE00BK7Y2S64,31/10/2021,USD,0.00000
IE00098ZGGO6,31/10/2021,USD,0.00200
IE00BZ048579,31/10/2021,USD,0.00000
IE00BH4G7D40,31/10/2021,USD,0.00000
IE00BMWPV702,31/10/2021,USD,0.05450
IE000D4PD0L5,31/10/2021,USD,0.30000
IE00BKKKWJ26,31/10/2021,USD,0.09060
IE00BK4W7N32,31/10/2021,USD,0.00000
IE00BF11F458,31/10/2021,USD,0.00000
IE00BF7TPM11,31/10/2021,USD,0.00050
IE00BDDRDZ46,31/10/2021,USD,0.16080
IE00BDFGJ627,31/10/2021,USD,0.03160
IE00BZ048462,31/10/2021,USD,0.00000
IE00BMWPV694,31/10/2021,USD,0.09760
IE00BMDFDY08,31/10/2021,USD,0.25950
IE0003NVF3Y3,31/10/2021,USD,0.03850
IE000MX1VLQ2,31/10/2021,USD,0.68000
IE00BJK55B31,31/10/2021,USD,0.22730
IE00BKF09C98,31/10/2021,USD,0.00000
IE00BK6M1392,31/10/2021,USD,0.24640
IE00BDFJYL11,31/10/2021,USD,0.00000
IE00BDDRH961,31/10/2021,USD,1.35150
IE00B4PY7Y77,31/10/2021,USD,0.00000
IE00BF3N7102,31/10/2021,USD,0.00000
IE00BYXYYL56,31/10/2021,USD,0.26260
IE00BJBLQD98,31/10/2021,USD,0.26350
IE00BDZVHB89,31/10/2021,USD,0.00000
IE000AKFKBQ9,31/10/2021,USD,0.00000
IE00BDQYWQ65,31/10/2021,USD,0.00000
IE00BDZVH966,31/10/2021,USD,0.07890
IE00BDZVH859,31/10/2021,USD,0.00000
IE00B1FZSC47,31/10/2021,USD,2.90140
IE00BGPP6697,31/10/2021,USD,0.00000
IE00BGPP6580,31/10/2021,USD,0.00000
IE00BK7Y2R57,31/10/2021,USD,0.06410
IE00BMWB9294,31/10/2021,USD,2.44900
IE00B1FZS798,31/10/2021,USD,0.00000
IE00B1FZSD53,31/10/2021,GBP,0.00000
IE00BYZTVV78,31/10/2021,EUR,0.00000
IE00BMV3LS66,31/10/2021,EUR,0.00000
IE00BMV3LT73,31/10/2021,EUR,0.05900
IE00BMDBMP28,31/10/2021,EUR,0.01990
IE00BYZTVT56,31/10/2021,EUR,0.00000
IE00BK74KV56,31/10/2021,EUR,0.00000
IE00BF5GB717,31/10/2021,EUR,0.00000
IE00B1FZS806,31/10/2021,EUR,0.00000
IE00B1FZS913,31/10/2021,EUR,0.00000
IE00B1FZS681,31/10/2021,EUR,0.00000
IE00BMDBMN04,31/10/2021,EUR,0.00010
IE00BMWPV587,31/10/2021,EUR,0.04730
IE00BJK55C48,31/10/2021,EUR,0.12620
IE00BKLC5874,31/10/2021,EUR,0.00000
IE00BGDPWV87,31/10/2021,USD,0.06600
IE00B1FZS244,31/10/2021,USD,0.00000
IE00B1W57M07,31/10/2021,USD,0.00010
IE0008471009,31/10/2021,EUR,0.00000
IE00BL4KKW48,31/10/2021,EUR,0.63280
IE00B1YZSC51,31/10/2021,EUR,0.00000
IE00B1FZSB30,31/10/2021,GBP,0.00000
IE00BDZVHD04,31/10/2021,USD,0.12110
IE00BDZVHC96,31/10/2021,USD,0.00000
IE00BFM6T921,31/10/2021,USD,0.12450
IE00B1FZS350,31/10/2021,USD,0.00000
IE00B57X3V84,31/10/2021,USD,0.60750
IE00B2NPL135,31/10/2021,USD,0.00000
IE00B1XNH568,31/10/2021,EUR,0.00410
IE00B1XNHC34,31/10/2021,USD,0.00000
IE00B1FZS467,31/10/2021,USD,0.00000
IE00B27YCF74,31/10/2021,USD,0.00000
IE000CFH1JX2,31/10/2021,USD,0.00440
IE00B1TXK627,31/10/2021,USD,0.00000
IE00BGQ0J979,31/10/2021,USD,0.22300
IE00BJ5JPH63,31/10/2021,USD,0.24380
IE00BDFGJ734,31/10/2021,USD,0.00000
IE00BDDRH417,31/10/2021,USD,1.23810
IE00BYXYYK40,31/10/2021,USD,0.22300
IE00B2NPKV68,31/10/2021,USD,0.00000
IE00BKP5L623,31/10/2021,USD,0.18560
IE00BKP5L730,31/10/2021,USD,0.20580
IE000M51EY66,31/10/2021,USD,0.62000
IE00BF553838,31/10/2021,USD,0.19930
IE00BDDRDW15,31/10/2021,USD,0.00020
IE00B1TXHL60,31/10/2021,USD,0.00000
IE00B2QWDR12,31/10/2021,USD,0.00000
IE00B27YCP72,31/10/2021,USD,0.00000
IE00B27YCK28,31/10/2021,USD,0.03940
IE00BL6K8C82,31/10/2021,EUR,0.01060
IE000HH3SU50,31/10/2021,EUR,0.00000
IE00BYYHSM20,31/10/2021,EUR,0.00000
IE000CR424L6,31/10/2021,EUR,0.00000
IE00B52VJ196,31/10/2021,EUR,1.00540
IE00BGDPWW94,31/10/2021,EUR,0.00000
IE00BMDBMG37,31/10/2021,EUR,0.35020
IE00B1FZS574,31/10/2021,USD,0.00000
IE00B296QM64,31/10/2021,USD,0.00000
IE00BKM4H312,31/10/2021,USD,0.00000
IE00B27YCN58,31/10/2021,USD,0.00000
IE00BYYHSQ67,31/10/2021,USD,0.00000
IE00BKPSFC54,31/10/2021,USD,0.13220
IE0008470928,31/10/2021,EUR,0.00000
IE00B1TXLS18,31/10/2021,GBP,0.00000
IE00BDFJYM28,31/10/2021,USD,0.10590
IE00BDFGJ841,31/10/2021,USD,0.00120
IE00BYXYYM63,31/10/2021,USD,0.09800
IE00B44CGS96,31/10/2021,USD,0.00000
IE00B1FZSF77,31/10/2021,USD,0.00000
IE00B6X2VY59,30/11/2021,EUR,0.12020
IE00B6R52143,30/11/2021,USD,0.56660
IE00B652H904,30/11/2021,USD,0.00000
IE00B7LGZ558,30/11/2021,EUR,0.00000
IE00B5V94313,30/11/2021,EUR,0.00000
IE00B6R52036,30/11/2021,USD,0.19980
IE00BFMM9235,30/11/2021,EUR,0.03510
IE00B7LW6Y90,30/11/2021,EUR,0.00000
IE00BKT1CS59,30/11/2021,USD,0.21390
IE00BFM6TD65,30/11/2021,USD,0.21540
IE00B6TLBW47,30/11/2021,USD,0.00000
IE00B6R52259,30/11/2021,USD,0.67690
IE00BKM4H197,30/11/2021,USD,0.30720
IE00B42Z5J44,30/11/2021,EUR,0.75960
IE00B7XYN974,30/11/2021,GBP,0.89180
IE00B4M7GH52,30/11/2021,USD,0.31790
IE00BJ5JP212,30/11/2021,USD,0.00000
IE00BJ5JP329,30/11/2021,USD,0.00000
IE00BJ5JP105,30/11/2021,USD,0.00000
IE00B441G979,30/11/2021,EUR,0.93330
IE00BJ5JP097,30/11/2021,USD,0.00000
IE00B42YS929,30/11/2021,GBP,0.88980
IE0009QS7W62,30/11/2021,USD,0.00400
IE00BJ5JNZ06,30/11/2021,USD,0.00000
IE00BJ5JNY98,30/11/2021,USD,0.00000
IE00B6R51Z18,30/11/2021,USD,0.32780
IE00BDDRF478,30/11/2021,USD,0.04090
IE00B4MCHD36,30/11/2021,USD,0.03690
IE00B40B8R38,30/11/2021,USD,0.13110
IE00B42NKQ00,30/11/2021,USD,0.21830
IE00B3ZW0K18,30/11/2021,EUR,1.02410
IE00B4JNQZ49,30/11/2021,USD,0.12400
IE00B3Y8X563,30/11/2021,GBP,0.99290
IE00BMBKBZ46,30/11/2021,USD,0.00000
IE00B43HR379,30/11/2021,USD,0.10010
IE00B4LN9N13,30/11/2021,USD,0.08150
IE00B3WJKG14,30/11/2021,USD,0.09980
IE00B4MKCJ84,30/11/2021,USD,0.18820
IE00B4KBBD01,30/11/2021,USD,0.13110
IE000ZPUEP93,30/11/2021,USD,0.00000
IE00BD3V0B10,30/11/2021,USD,0.08930
IE00BFMM8Y81,30/11/2021,EUR,0.02110
IE00B428Z604,30/11/2021,EUR,0.00000
IE00BMX0DF60,30/11/2021,USD,0.01250
IE00BLF5J545,28/02/2022,USD,8.90760
IE00BZ173W74,28/02/2022,USD,0.19620
IE00BCLWRB83,28/02/2022,USD,1.52650
IE00BK7Y2Q41,28/02/2022,USD,0.15320
IE00BF3N6Y61,28/02/2022,USD,0.00000
IE00BDFK3736,28/02/2022,USD,0.00000
IE00BLF5J438,28/02/2022,USD,7.58850
IE00BJBLQ842,28/02/2022,USD,0.15750
IE00BYXYYJ35,28/02/2022,USD,0.16880
IE0032895942,28/02/2022,USD,0.00000
IE00BJ5JMP33,28/02/2022,USD,0.00000
IE00BGSF1X88,28/02/2022,USD,0.01930
IE00BGR7L912,28/02/2022,USD,0.00000
IE00BK7XZ629,28/02/2022,USD,0.01760
IE00BDFK1573,28/02/2022,USD,0.02180
IE00BDFK1N50,28/02/2022,USD,0.00040
IE00BDDRHB81,28/02/2022,USD,1.09070
IE00BYXPSP02,28/02/2022,USD,0.02090
IE00B14X4S71,28/02/2022,USD,0.00000
IE00BKTN1T54,28/02/2022,USD,0.00000
IE00BK95B138,28/02/2022,USD,0.00000
IE00B5L65R35,28/02/2022,GBP,0.00000
IE0032523478,28/02/2022,EUR,0.00000
IE00B14X4Q57,28/02/2022,EUR,0.00000
IE00BMVJSF08,28/02/2022,EUR,0.00000
IE00BK6NC514,28/02/2022,EUR,0.14920
IE00BF3N7094,28/02/2022,EUR,0.16310
IE00B66F4759,28/02/2022,EUR,0.00000
IE00BJBLQ958,28/02/2022,EUR,0.15150
IE00BF3NC260,28/02/2022,EUR,0.14760
IE00B0M62X26,28/02/2022,EUR,0.00000
IE00BMTX2B82,28/02/2022,EUR,0.14210
IE00B0M62Y33,28/02/2022,EUR,0.00000
IE00B14X4T88,28/02/2022,USD,0.00000
IE000QOU09J7,28/02/2022,USD,0.00000
IE00B02KXK85,28/02/2022,USD,0.00000
IE00B00FV011,28/02/2022,GBP,0.00000
IE0005042456,28/02/2022,GBP,0.00020
IE00BYZ28W67,28/02/2022,GBP,0.23820
IE00BKM4GZ66,28/02/2022,USD,0.77790
IE00BD45KH83,28/02/2022,USD,0.00230
IE0031442068,28/02/2022,USD,0.00000
IE00B0M62S72,28/02/2022,EUR,0.00340
IE00B02KXL92,28/02/2022,EUR,0.00160
IE00B02KXM00,28/02/2022,EUR,0.00000
IE00B0M62V02,28/02/2022,EUR,0.00000
IE00BGDQ0L74,28/02/2022,EUR,0.36760
IE00B0M63284,28/02/2022,EUR,0.00660
IE00B00FV128,28/02/2022,GBP,0.00020
IE00BK0TB144,28/02/2022,USD,0.11780
IE00BJSFQW37,28/02/2022,USD,0.00000
IE00BDFK3G24,28/02/2022,USD,0.00000
IE00BFM6TB42,28/02/2022,USD,0.12190
IE00B7J7TB45,28/02/2022,USD,0.00000
IE00BF3N6Z78,28/02/2022,USD,0.12000
IE00BKBF4J08,28/02/2022,USD,0.21740
IE00BJSFR200,28/02/2022,USD,0.00170
IE00BJSFQX44,28/02/2022,USD,0.00110
IE00BYWZ0440,28/02/2022,USD,0.20550
IE00B74DQ490,28/02/2022,USD,0.02410
IE00BKPX3K41,28/02/2022,USD,0.00580
IE00B0M63730,28/02/2022,USD,0.02530
IE00B0M63516,28/02/2022,USD,0.00000
IE00B0M63953,28/02/2022,USD,0.23900
IE00B0M63177,28/02/2022,USD,0.00000
IE00BVDPJP67,28/02/2022,GBP,0.00000
IE00B14X4N27,28/02/2022,EUR,0.00000
IE00B02KXH56,28/02/2022,USD,0.00060
IE00BCLWRG39,28/02/2022,USD,0.54220
IE00B0M63391,28/02/2022,USD,0.00000
IE00B14X4M10,28/02/2022,USD,0.00010
IE000AJFZ9E4,28/02/2022,USD,1.53230
IE00B0M63623,28/02/2022,USD,0.02780
IE00B0M62Q58,28/02/2022,USD,0.00000
IE00B0M63060,28/02/2022,GBP,0.00000
IE00B0M63953,02/03/2022,USD,0.06560
IE00B5V87390,03/03/2022,USD,2.25510
IE00B87RLX93,31/03/2022,EUR,0.16280
IE00BZ1NCS44,31/03/2022,USD,0.00000
IE00BDFL4P12,31/03/2022,USD,0.00000
IE00BKVL7885,31/03/2022,USD,0.01990
IE00B8KGV557,31/03/2022,USD,0.64480
IE00BKVL7D31,31/03/2022,EUR,0.15880
IE00BMDBM966,31/03/2022,EUR,2.52290
IE00B86MWN23,31/03/2022,EUR,0.00000
IE00BG13YK79,31/03/2022,EUR,0.00000
IE00BKVL7331,31/03/2022,USD,0.08220
IE00BMH5T269,31/03/2022,USD,0.09760
IE00BMH5VP31,31/03/2022,USD,0.10690
IE00BKVL7778,31/03/2022,USD,0.10730
IE00BD1JRZ09,31/03/2022,USD,0.09630
IE00BYXPXL17,31/03/2022,USD,0.11080
IE00BGPP8L80,31/03/2022,USD,0.14510
IE00B8FHGS14,31/03/2022,USD,0.86840
IE00BMCZLJ20,31/03/2022,USD,0.00000
IE00BYX8XD24,31/03/2022,USD,0.00000
IE00B6SPMN59,31/03/2022,USD,0.77700
IE00BD93YH54,31/03/2022,USD,0.00010
IE00BZ171348,31/03/2022,USD,0.02510
IE00B87G8S03,31/03/2022,USD,0.00230
IE00B9M6SJ31,31/03/2022,EUR,0.00000
IE00B988C465,31/03/2022,CHF,0.05190
IE00B8KQFS66,31/03/2022,GBP,0.03210
IE00B9M04V95,31/03/2022,CHF,0.00000
IE00B9M6RS56,31/03/2022,EUR,0.00010
IE00BKPT2T41,31/03/2022,USD,0.11160
IE00B8JDT196,31/03/2022,USD,0.00000
IE00BMW42298,31/03/2022,EUR,0.08830
IE00BMW42074,31/03/2022,EUR,0.17510
IE00BMW42637,31/03/2022,EUR,0.35680
IE00BMW42306,31/03/2022,EUR,0.25230
IE00BMW42181,31/03/2022,EUR,0.16020
IE00BMW42520,31/03/2022,EUR,0.05250
IE00BMW42413,31/03/2022,EUR,0.03870
IE00BF20LF40,31/03/2022,EUR,0.12620
IE00BYXYX745,31/03/2022,EUR,0.00000
IE00B8J37J31,31/03/2022,CHF,0.90770
IE00B8BVCK12,31/03/2022,CHF,0.66610
IE00B88DZ566,31/03/2022,CHF,0.64720
IE00BMTX1Y45,31/03/2022,USD,0.00000
IE00BDDRH631,31/05/2022,USD,0.45240
IE00BYXYYP94,31/05/2022,USD,0.08260
IE00BCRY5Y77,31/05/2022,USD,0.00000
IE00BLF5J651,31/05/2022,USD,12.00640
IE00BZ17CN18,31/05/2022,USD,0.22240
IE00BCRY6003,31/05/2022,USD,0.08890
IE00BD8PGZ49,31/05/2022,USD,0.00000
IE00BK5MT033,31/05/2022,USD,0.00460
IE00BMWB9526,31/05/2022,USD,4.42390
IE00BSKRJZ44,31/05/2022,USD,0.00000
IE00BD8PH067,31/05/2022,USD,0.00000
IE00BFM6TC58,31/05/2022,USD,0.12440
IE0005QL4147,31/05/2022,USD,0.02240
IE00BJP26C72,31/05/2022,USD,0.00000
IE00BMWB9302,31/05/2022,USD,1.40000
IE00BGCSB447,31/05/2022,USD,0.03010
IE00BCRY6227,31/05/2022,USD,0.00000
IE00BJP26F04,31/05/2022,GBP,0.00000
IE00BCRY6441,31/05/2022,GBP,0.00000
IE00BSKRJX20,31/05/2022,EUR,0.00010
IE00BJP26D89,31/05/2022,EUR,0.00000
IE000UI6SLV6,31/05/2022,EUR,0.00000
IE000RHYOR04,31/05/2022,EUR,0.00000
IE00BCRY6557,31/05/2022,EUR,0.00000
IE00BYZK4669,31/05/2022,USD,0.09260
IE00BYZK4552,31/05/2022,USD,0.04830
IE00BYWZ0333,31/05/2022,USD,0.00000
IE00BKT6VQ12,31/05/2022,USD,0.16080
IE00BMZ17Y47,31/05/2022,USD,0.00000
IE00BKPSFD61,31/05/2022,USD,0.16020
IE00BYPC1H27,31/05/2022,USD,0.00460
IE00BKT6RT64,31/05/2022,USD,0.00230
IE00BMC7BF44,31/05/2022,USD,0.00020
IE00BG0J4C88,31/05/2022,USD,0.06470
IE00BG0J4841,31/05/2022,USD,0.00130
IE00BYZK4883,31/05/2022,USD,0.02840
IE00BG0SKF03,31/05/2022,USD,1.80880
IE00BQN1K786,31/05/2022,EUR,0.24570
IE00BG13YJ64,31/05/2022,EUR,0.00200
IE00BZ0PKV06,31/05/2022,EUR,0.23040
IE00BG13YL86,31/05/2022,EUR,0.00000
IE00BQN1K562,31/05/2022,EUR,0.21390
IE00BG13YG34,31/05/2022,EUR,0.00000
IE00BQN1KC32,31/05/2022,EUR,0.17500
IE00BQN1K901,31/05/2022,EUR,0.28510
IE00BG13YH41,31/05/2022,EUR,0.00500
IE00BD1F4N50,31/05/2022,USD,0.00000
IE00BFF5RZ82,31/05/2022,USD,0.00000
