ISIN,Fund Reporting Period End Date,Currency,Excess of reporting income over distribution
LU0852073260,31/08/2021,USD,0.33910
LU1379100800,31/08/2021,USD,0.00000
LU0827875005,31/08/2021,USD,0.00000
LU0072462343,31/08/2021,USD,0.00000
LU0204061278,31/08/2021,USD,0.00000
LU0462858753,31/08/2021,USD,0.00000
LU0329592298,31/08/2021,USD,0.30030
LU0827875187,31/08/2021,USD,0.30030
LU0411709560,31/08/2021,USD,0.30030
LU0827875260,31/08/2021,USD,0.01100
LU1330249480,31/08/2021,USD,0.00090
LU1260044513,31/08/2021,USD,0.00130
LU1250982748,31/08/2021,USD,0.00130
LU0821914370,31/08/2021,USD,0.00000
LU1085282496,31/08/2021,USD,0.13640
LU1279613878,31/08/2021,USD,0.10330
LU1578216449,31/08/2021,USD,0.13610
LU0859042482,31/08/2021,USD,0.13610
LU1741217456,31/08/2021,USD,0.00000
LU1091682382,31/08/2021,USD,0.14770
LU1800013101,31/08/2021,USD,0.00010
LU1992156122,31/08/2021,USD,0.10190
LU1992155744,31/08/2021,USD,0.10140
LU1992157955,31/08/2021,USD,0.14110
LU1992158094,31/08/2021,USD,0.07290
LU1992157872,31/08/2021,USD,0.09720
LU2125115951,31/08/2021,USD,0.86240
LU1919856309,31/08/2021,USD,0.00000
LU2125116330,31/08/2021,USD,0.00000
LU2250419111,31/08/2021,USD,0.57660
LU2344714063,31/08/2021,USD,0.00000
LU2327297755,31/08/2021,USD,0.28190
LU0969580132,31/08/2021,USD,0.56380
LU0776122383,31/08/2021,USD,0.55660
LU0827875344,31/08/2021,USD,0.00000
LU1250979793,31/08/2021,USD,0.00000
LU2127175250,31/08/2021,USD,0.46580
LU1250973911,31/08/2021,USD,0.52380
LU1111085012,31/08/2021,USD,0.51500
LU1250978043,31/08/2021,USD,0.00000
LU2319960527,31/08/2021,USD,0.17100
LU2319960873,31/08/2021,USD,0.14800
LU2319960956,31/08/2021,USD,0.00000
LU2319960790,31/08/2021,USD,0.00000
LU0984171172,31/08/2021,USD,0.00000
LU1580142542,31/08/2021,USD,0.00000
LU1580142625,31/08/2021,USD,0.09320
LU1580142898,31/08/2021,USD,0.11990
LU2028885262,31/08/2021,USD,0.09320
LU1992160405,31/08/2021,USD,0.12770
LU2267099674,31/08/2021,CNH,3.61800
LU0679941327,31/08/2021,CNH,3.61800
LU2070343392,31/08/2021,CNH,2.43120
LU2298379152,31/08/2021,CNH,0.00000
LU0679941673,31/08/2021,CNH,0.00000
LU2077746696,31/08/2021,CNH,0.00000
LU2077746779,31/08/2021,CNH,0.00000
LU2077746340,31/08/2021,CNH,0.00000
LU2112292417,31/08/2021,CNH,3.09000
LU2112292250,31/08/2021,CNH,2.61120
LU0683067952,31/08/2021,CNH,0.00000
LU2112292177,31/08/2021,CNH,0.00000
LU2112292094,31/08/2021,CNH,3.21810
LU2112291955,31/08/2021,CNH,2.75200
LU2112291872,31/08/2021,CNH,0.00000
LU2319961764,31/08/2021,CNH,1.17270
LU2319962069,31/08/2021,CNH,0.97800
LU2319961921,31/08/2021,CNH,0.00000
LU2319961848,31/08/2021,CNH,0.00000
LU1688375424,31/08/2021,USD,0.00000
LU1688375853,31/08/2021,USD,0.01400
LU0359201026,31/08/2021,USD,0.00000
LU0827876078,31/08/2021,USD,0.00000
LU0827875930,31/08/2021,USD,0.00000
LU2041044095,31/08/2021,USD,0.00000
LU2041044178,31/08/2021,USD,0.00000
LU2360108059,31/08/2021,USD,0.00000
LU2087589854,31/08/2021,USD,0.06730
LU2041044764,31/08/2021,USD,0.06660
LU2041044681,31/08/2021,USD,0.06660
LU2319961095,31/08/2021,USD,0.02760
LU2360107911,31/08/2021,USD,0.02760
LU2319961418,31/08/2021,USD,0.04590
LU2319961509,31/08/2021,USD,0.03420
LU2319961251,31/08/2021,USD,0.03420
LU2319961178,31/08/2021,USD,0.00030
LU2319961335,31/08/2021,USD,0.00030
LU0827876151,31/08/2021,EUR,0.00000
LU0628613803,31/08/2021,EUR,0.00000
LU0224105477,31/08/2021,EUR,0.00000
LU1202926504,31/08/2021,EUR,0.00000
LU0669554353,31/08/2021,EUR,0.00000
LU0071969892,31/08/2021,EUR,0.00000
LU0534241806,31/08/2021,EUR,0.00000
LU0462858084,31/08/2021,EUR,0.00070
LU0406496546,31/08/2021,EUR,0.00000
LU0827876235,31/08/2021,EUR,0.00000
LU1984140423,31/08/2021,EUR,0.00000
LU0827876318,31/08/2021,EUR,0.00000
LU0827876409,31/08/2021,EUR,0.00000
LU1207311066,31/08/2021,EUR,0.00000
LU2315844121,31/08/2021,EUR,0.00000
LU0888974473,31/08/2021,EUR,0.00000
LU1505937943,31/08/2021,EUR,0.00000
LU1330249563,31/08/2021,EUR,0.00000
LU1505938164,31/08/2021,EUR,0.00020
LU2319959941,31/08/2021,EUR,0.00950
LU2319960105,31/08/2021,EUR,0.00950
LU2319960360,31/08/2021,EUR,0.00000
LU2319960014,31/08/2021,EUR,0.00000
LU2319960287,31/08/2021,EUR,0.00000
LU2319960444,31/08/2021,EUR,0.00000
LU1800012988,31/08/2021,USD,0.46510
LU1564329628,31/08/2021,USD,0.32420
LU1811366001,31/08/2021,USD,0.00000
LU1697837992,31/08/2021,USD,0.00000
LU1564329461,31/08/2021,USD,0.00000
LU1564329545,31/08/2021,USD,0.00000
LU1733225004,31/08/2021,USD,0.00000
LU1811365961,31/08/2021,USD,0.00000
LU1800013010,31/08/2021,USD,0.54020
LU1811365615,31/08/2021,USD,0.55130
LU1811365888,31/08/2021,USD,0.59610
LU1940842427,31/08/2021,USD,0.00000
LU1564329032,31/08/2021,USD,0.45100
LU1706154686,31/08/2021,USD,0.00000
LU1733224965,31/08/2021,USD,0.00000
LU1564329115,31/08/2021,USD,0.00000
LU1564329388,31/08/2021,USD,0.00000
LU1564329206,31/08/2021,USD,0.55130
LU0827876748,31/08/2021,EUR,2.73450
LU0827876664,31/08/2021,EUR,0.01920
LU0204061609,31/08/2021,EUR,0.01200
LU0513876275,31/08/2021,EUR,0.00110
LU1057296771,31/08/2021,USD,0.54330
LU1408527916,31/08/2021,USD,0.00000
LU1919856051,31/08/2021,USD,0.00000
LU0297941386,31/08/2021,USD,0.82970
LU1618350562,31/08/2021,USD,0.45330
LU1057294727,31/08/2021,USD,0.58100
LU1806518533,31/08/2021,USD,0.55530
LU1180455567,31/08/2021,USD,0.77810
LU2075911060,31/08/2021,USD,0.01080
LU2075910922,31/08/2021,USD,0.00000
LU1806518293,31/08/2021,USD,0.00480
LU0995319919,31/08/2021,USD,0.16960
LU0843232686,31/08/2021,USD,0.52370
LU0995325486,31/08/2021,USD,0.00000
LU2319962226,31/08/2021,USD,0.00000
LU0651946864,31/08/2021,USD,0.21940
LU1051768304,31/08/2021,USD,0.00000
LU0653880228,31/08/2021,USD,0.39070
LU2066749115,31/08/2021,USD,0.00000
LU0252970164,31/08/2021,USD,0.25790
LU1866970491,31/08/2021,USD,0.00000
LU0462857433,31/08/2021,USD,0.29860
LU2337646124,31/08/2021,USD,0.03760
LU2337645589,31/08/2021,USD,0.02800
LU2337646397,31/08/2021,USD,0.04170
LU2337645746,31/08/2021,USD,0.03000
LU2337645829,31/08/2021,USD,0.03600
LU2337646041,31/08/2021,USD,0.03000
LU0622213642,31/08/2021,USD,0.42840
LU0827885491,31/08/2021,USD,0.94330
LU0383940458,31/08/2021,USD,1.25340
LU0827884924,31/08/2021,USD,0.00000
LU0995345831,31/08/2021,USD,0.00000
LU0523291242,31/08/2021,USD,0.00000
LU1694209807,31/08/2021,USD,0.01510
LU1741217027,31/08/2021,USD,1.29500
LU0520955575,31/08/2021,USD,1.29500
LU0995336418,31/08/2021,USD,0.00000
LU1495982867,31/08/2021,USD,0.00970
LU2319963547,31/08/2021,USD,0.18800
LU2319963380,31/08/2021,USD,0.20480
LU2319963463,31/08/2021,USD,0.00000
LU2319963620,31/08/2021,USD,0.00000
LU1911699996,31/08/2021,USD,0.00770
LU0278470058,31/08/2021,USD,1.04650
LU2197934990,31/08/2021,USD,0.35400
LU2197934644,31/08/2021,USD,0.29200
LU2038736208,31/08/2021,USD,0.45600
LU2342521510,31/08/2021,USD,0.00000
LU1817795518,31/08/2021,USD,0.00000
LU2337650407,31/08/2021,USD,0.00000
LU2337650316,31/08/2021,USD,0.00000
LU2290526248,31/08/2021,USD,0.26910
LU1817794974,31/08/2021,USD,0.40790
LU2337650662,31/08/2021,USD,0.00000
LU1817796086,31/08/2021,USD,0.33210
LU1817794388,31/08/2021,USD,0.41470
LU1862385918,31/08/2021,USD,0.54480
LU2098887420,31/08/2021,EUR,0.13550
LU2352260140,31/08/2021,EUR,0.03000
LU2098887693,31/08/2021,EUR,0.18860
LU2352260223,31/08/2021,EUR,0.03080
LU2098887776,31/08/2021,EUR,0.22190
LU2098887859,31/08/2021,EUR,0.28060
LU2133217062,31/08/2021,EUR,0.32150
LU2098888071,31/08/2021,EUR,0.24000
LU0297941469,31/08/2021,EUR,0.05250
LU0827877712,31/08/2021,EUR,0.03110
LU1376384365,31/08/2021,EUR,0.00770
LU0204069685,31/08/2021,EUR,0.00000
LU1376384100,31/08/2021,EUR,0.03220
LU0368229703,31/08/2021,EUR,0.04940
LU1808491655,31/08/2021,EUR,0.00510
LU1376384282,31/08/2021,EUR,0.00650
LU1808491812,31/08/2021,EUR,0.00680
LU2319963893,31/08/2021,EUR,0.01200
LU1445718197,31/08/2021,EUR,0.00690
LU0368266499,31/08/2021,EUR,0.07810
LU1445719088,31/08/2021,EUR,0.05270
LU0827877803,31/08/2021,EUR,0.00000
LU1445719328,31/08/2021,EUR,0.10570
LU0827878017,31/08/2021,EUR,0.00000
LU0903533064,31/08/2021,EUR,0.00000
LU0827891978,31/08/2021,EUR,0.00000
LU0827878108,31/08/2021,EUR,0.00000
LU0555993434,31/08/2021,EUR,0.00000
LU0448386994,31/08/2021,EUR,0.00000
LU0448387455,31/08/2021,EUR,0.00000
LU0448387703,31/08/2021,EUR,0.00000
LU0986743572,31/08/2021,EUR,0.00000
LU0906886691,31/08/2021,EUR,0.03590
LU0827878447,31/08/2021,EUR,0.03480
LU0252966485,31/08/2021,EUR,0.06730
LU1185942403,31/08/2021,EUR,0.03220
LU0204061948,31/08/2021,EUR,0.00000
LU0368230206,31/08/2021,EUR,0.19890
LU2091194634,31/08/2021,EUR,0.46720
LU0619515397,31/08/2021,EUR,0.00000
LU1185942585,31/08/2021,EUR,0.24300
LU0871639463,31/08/2021,EUR,0.00000
LU0949170855,31/08/2021,EUR,0.00000
LU1015435362,31/08/2021,EUR,0.05340
LU1984140779,31/08/2021,EUR,0.67920
LU0579997130,31/08/2021,EUR,0.67920
LU0875160912,31/08/2021,EUR,0.00000
LU2091194550,31/08/2021,EUR,0.00000
LU1200839964,31/08/2021,EUR,0.00000
LU2091194477,31/08/2021,EUR,0.38370
LU1222728690,31/08/2021,EUR,0.38370
LU0883524240,31/08/2021,EUR,0.00000
LU2091194394,31/08/2021,EUR,0.00000
LU2319962903,31/08/2021,EUR,0.16230
LU2319963208,31/08/2021,EUR,0.16230
LU2319963034,31/08/2021,EUR,0.00000
LU2319963117,31/08/2021,EUR,0.00000
LU0229084990,31/08/2021,EUR,0.00000
LU0969580306,31/08/2021,EUR,0.00000
LU0368266812,31/08/2021,EUR,0.00000
LU0252966055,31/08/2021,EUR,0.00000
LU0827879098,31/08/2021,EUR,0.00000
LU0204061864,31/08/2021,EUR,0.00000
LU0368230461,31/08/2021,EUR,0.38520
LU1258858023,31/08/2021,EUR,0.00000
LU0252965834,31/08/2021,EUR,0.00000
LU0204062672,31/08/2021,EUR,0.16950
LU0827879502,31/08/2021,EUR,0.24210
LU1861217088,31/08/2021,USD,0.00000
LU2360107671,31/08/2021,USD,0.00000
LU2357541775,31/08/2021,USD,0.00000
LU1861217914,31/08/2021,USD,0.00000
LU1861217161,31/08/2021,USD,0.00000
LU2360107598,31/08/2021,USD,0.00000
LU1861217591,31/08/2021,USD,0.00000
LU1181257202,31/08/2021,USD,0.23170
LU0278466700,31/08/2021,USD,0.24310
LU0278456651,31/08/2021,USD,0.27300
LU0278469043,31/08/2021,USD,0.33430
LU0737136415,31/08/2021,USD,0.00000
LU0278463947,31/08/2021,USD,0.33390
LU1270847186,31/08/2021,USD,0.00310
LU1294567364,31/08/2021,USD,0.00120
LU0986736956,31/08/2021,USD,0.28720
LU1877503935,31/08/2021,USD,0.05550
LU1129992308,31/08/2021,USD,0.00000
LU1083819141,31/08/2021,USD,0.00000
LU1992159902,31/08/2021,USD,0.25070
LU1992159654,31/08/2021,USD,0.27660
LU1992160157,31/08/2021,USD,0.23690
LU1992161049,31/08/2021,USD,0.00850
LU1992159068,31/08/2021,USD,0.00000
LU2360107325,31/08/2021,USD,0.00000
LU1861215629,31/08/2021,USD,0.00000
LU1861214903,31/08/2021,USD,0.00000
LU2360107242,31/08/2021,USD,0.00000
LU1861215207,31/08/2021,USD,0.01000
LU0072462426,31/08/2021,USD,0.00000
LU0827880344,31/08/2021,USD,0.31430
LU0329592538,31/08/2021,USD,0.44640
LU1978683339,31/08/2021,USD,0.00000
LU1978682950,31/08/2021,USD,0.00000
LU1978683099,31/08/2021,USD,0.00000
LU1978683255,31/08/2021,USD,0.00000
LU1978682877,31/08/2021,USD,0.00000
LU1978683412,31/08/2021,USD,0.00000
LU1978683172,31/08/2021,USD,0.00000
LU1978683685,31/08/2021,USD,0.00000
LU1842103803,31/08/2021,USD,0.49190
LU1222731728,31/08/2021,USD,0.25370
LU0414062165,31/08/2021,USD,0.00000
LU1403442228,31/08/2021,USD,0.00000
LU0557294096,31/08/2021,USD,0.00000
LU0827881748,31/08/2021,USD,0.00000
LU0827881318,31/08/2021,USD,0.00000
LU0827881235,31/08/2021,USD,0.00000
LU0462857607,31/08/2021,USD,0.19150
LU1072327023,31/08/2021,USD,0.13570
LU1919856135,31/08/2021,USD,0.00000
LU0118259661,31/08/2021,USD,0.03930
LU0171284770,31/08/2021,USD,0.00040
LU0368267034,31/08/2021,USD,1.03950
LU0372548783,31/08/2021,USD,1.28580
LU2369862847,31/08/2021,USD,0.01510
LU1153585291,31/08/2021,USD,0.00000
LU1153585374,31/08/2021,USD,0.00000
LU1877504073,31/08/2021,USD,0.00000
LU1133085917,31/08/2021,USD,0.00000
LU0827882712,31/08/2021,USD,0.00000
LU0250163515,31/08/2021,USD,0.00000
LU0827883363,31/08/2021,JPY,0.40040
LU0236176334,31/08/2021,JPY,0.00000
LU0827883017,31/08/2021,JPY,31.90600
LU0204063480,31/08/2021,JPY,0.00000
LU0171289738,31/08/2021,USD,0.72040
LU0827884411,31/08/2021,USD,0.94110
LU0827884098,31/08/2021,USD,0.00280
LU0204063647,31/08/2021,USD,0.00220
LU0462858670,31/08/2021,USD,0.00270
LU2123743853,31/08/2021,USD,0.00000
LU2123743937,31/08/2021,USD,0.00000
LU2123743770,31/08/2021,USD,0.00000
LU0612318385,31/08/2021,USD,0.14950
LU2310089771,31/08/2021,USD,0.00000
LU1861216510,31/08/2021,USD,0.00000
LU2310089698,31/08/2021,USD,0.00000
LU1861215975,31/08/2021,USD,0.00000
LU2360107168,31/08/2021,USD,0.00000
LU1861216601,31/08/2021,USD,0.00000
LU2237457416,31/08/2021,USD,0.00000
LU1861216866,31/08/2021,USD,0.00000
LU1861216197,31/08/2021,USD,0.00000
LU1917165075,31/08/2021,USD,0.00000
LU1917165158,31/08/2021,USD,0.00000
LU2168066202,31/08/2021,USD,0.00000
LU2344713412,31/08/2021,USD,0.00000
LU2360107085,31/08/2021,USD,0.00000
LU2310089938,31/08/2021,USD,0.00000
LU2278361055,31/08/2021,USD,0.00000
LU2310089854,31/08/2021,USD,0.00000
LU2278360750,31/08/2021,USD,0.00000
LU2344713339,31/08/2021,USD,0.00000
LU2344713503,31/08/2021,USD,0.00000
LU2344713172,31/08/2021,USD,0.00000
LU2344713099,31/08/2021,USD,0.00000
LU2344713255,31/08/2021,USD,0.00000
LU1861216270,31/08/2021,USD,0.00000
LU2310090191,31/08/2021,USD,0.00000
LU1861216437,31/08/2021,USD,0.00000
LU2360106947,31/08/2021,USD,0.00000
LU0827887943,31/08/2021,USD,0.02270
LU0827888248,31/08/2021,USD,0.00130
LU2360106863,31/08/2021,USD,0.00000
LU0475494422,31/08/2021,USD,0.00000
LU0204063720,31/08/2021,USD,0.00000
LU0435534705,31/08/2021,USD,0.01240
LU2298321824,31/08/2021,USD,0.00000
LU0124384867,31/08/2021,USD,0.00000
LU0724618433,31/08/2021,USD,0.00000
LU0368234703,31/08/2021,USD,0.06770
LU2360107754,31/08/2021,USD,0.00050
LU2346227908,31/08/2021,USD,0.03470
LU2346228039,31/08/2021,USD,0.05040
LU2346228112,31/08/2021,USD,0.03800
LU0376446257,31/08/2021,CHF,0.00000
LU1276852404,31/08/2021,CHF,0.00000
LU0376447149,31/08/2021,CHF,0.00000
LU1116319994,31/08/2021,USD,0.00000
LU0368268602,31/08/2021,USD,0.85820
LU0265552215,31/08/2021,USD,0.00000
LU0278718100,31/08/2021,USD,0.35740
LU2315843826,31/08/2021,USD,0.26050
LU2315843669,31/08/2021,USD,0.14350
LU0278719090,31/08/2021,USD,0.00000
LU0827880930,31/08/2021,USD,0.25270
LU2315844048,31/08/2021,USD,0.29890
LU2315843743,31/08/2021,USD,0.20800
LU2315843586,31/08/2021,USD,0.00000
LU2325744022,31/08/2021,USD,0.35460
LU2319964271,31/08/2021,USD,0.01120
LU2319964198,31/08/2021,USD,0.00440
LU1379101360,31/08/2021,USD,0.00000
LU0011847091,31/08/2021,GBP,0.64640
LU0329592967,31/08/2021,GBP,1.61450
LU0827886036,31/08/2021,GBP,0.00000
LU1495983246,31/08/2021,GBP,0.20390
LU2211194795,31/08/2021,GBP,0.00350
LU0204064025,31/08/2021,GBP,0.00020
LU0827886549,31/08/2021,USD,0.04920
LU0368249990,31/08/2021,USD,0.86110
LU0204064967,31/08/2021,USD,0.00000
LU1294567448,31/08/2021,USD,0.17550
LU2344713685,31/08/2021,USD,0.12040
LU0822668108,31/08/2021,USD,0.76320
LU1111085442,31/08/2021,USD,0.00000
LU2242188931,31/08/2021,USD,0.55500
LU0706698544,31/08/2021,USD,0.00000
LU1919856218,31/08/2021,USD,0.00000
LU0552552704,31/08/2021,USD,1.81280
LU0532707519,31/08/2021,USD,12.81550
LU0681219902,31/08/2021,USD,0.00000
LU1111085798,31/08/2021,USD,0.67390
LU2319962572,31/08/2021,USD,0.20690
LU2319962739,31/08/2021,USD,0.17600
LU2319962812,31/08/2021,USD,0.00000
LU2319962655,31/08/2021,USD,0.00000
LU0592702061,31/08/2021,USD,0.00000
LU0592702228,31/08/2021,USD,0.00000
LU0827887430,31/08/2021,USD,0.00000
LU0204065857,31/08/2021,USD,0.00000
LU0097036916,31/08/2021,USD,0.00000
LU0341380367,31/08/2021,USD,0.00000
LU1087925589,31/08/2021,USD,0.21420
LU0808759830,31/08/2021,USD,0.19890
LU0184696937,31/08/2021,USD,0.99840
LU0871639547,31/08/2021,USD,0.26690
LU0297941972,31/08/2021,USD,1.41690
LU0630472362,31/08/2021,USD,0.00060
LU0204068364,31/08/2021,USD,0.00050
LU0171304719,31/08/2021,USD,0.00000
LU0106831901,31/08/2021,USD,0.00000
LU0827889055,31/08/2021,USD,0.18350
LU0329593262,31/08/2021,USD,0.18350
LU0055631609,31/08/2021,USD,0.00000
LU0408222320,31/08/2021,USD,0.00000
LU0326423067,31/08/2021,USD,0.03790
LU0827889212,31/08/2021,USD,0.11490
LU0252968424,31/08/2021,USD,0.21840
LU0827889139,31/08/2021,USD,0.00070
LU0368252358,31/08/2021,USD,0.33760
LU1960219225,31/08/2021,USD,0.03420
LU2297183803,31/08/2021,USD,0.00200
LU1822774284,31/08/2021,USD,0.00000
LU0329593007,31/08/2021,USD,0.00680
LU1728553774,31/08/2021,USD,0.01750
LU2112292763,31/08/2021,USD,0.00000
LU0122380701,31/08/2021,USD,0.00000
LU0827889485,31/08/2021,USD,0.00680
LU0326425278,31/08/2021,USD,0.14250
LU0827890145,31/08/2021,USD,1.26500
LU0252968341,31/08/2021,USD,1.62940
LU0827889725,31/08/2021,USD,0.00210
LU0204068877,31/08/2021,USD,0.00940
LU1822773716,31/08/2021,USD,0.00000
LU0056508442,31/08/2021,USD,0.00000
LU2360106780,31/08/2021,USD,0.00000
LU2168656184,31/08/2021,USD,0.00000
LU0827890491,31/08/2021,USD,0.00000
LU0724618946,31/08/2021,USD,0.00000
LU1722863211,31/08/2021,USD,0.00000
LU2168066038,31/08/2021,USD,0.00000
LU2134542260,31/08/2021,USD,0.00000
LU2360108307,31/08/2021,USD,0.00000
LU2267099328,31/08/2021,USD,0.00000
LU0836512961,31/03/2022,USD,4.89380
LU0836515717,31/03/2022,USD,5.67020
LU0836514587,31/03/2022,USD,3.50000
LU0960941754,31/03/2022,USD,0.02050
LU0938202743,31/03/2022,USD,2.52180
LU0938202826,31/03/2022,USD,5.63020
LU0826454976,31/03/2022,EUR,0.73480
LU0826455437,31/03/2022,USD,6.52720
LU1333800438,31/03/2022,USD,0.33750
LU0839971503,31/03/2022,USD,0.52690
LU2087589268,31/03/2022,USD,0.00000
LU0960942059,31/03/2022,USD,1.52970
LU1400680390,31/03/2022,USD,6.96370
LU0836515808,31/03/2022,USD,2.76060
LU0836514405,31/03/2022,USD,2.82220
LU0852473015,31/03/2022,USD,4.46750
LU0965649881,06/05/2022,USD,0.00000
LU0995223301,06/05/2022,USD,0.00000
LU1033658722,06/05/2022,USD,0.00000
LU1033658136,06/05/2022,USD,0.00000
LU1061270184,06/05/2022,USD,0.00000
LU0852336535,06/05/2022,USD,0.00000
LU0852332542,06/05/2022,USD,0.00000
LU0784324112,31/05/2022,USD,0.00000
LU0725892383,31/05/2022,USD,0.00000
LU0725892466,31/05/2022,USD,0.00000
LU0725887540,31/05/2022,USD,0.00000
LU1246651910,31/05/2022,USD,0.00000
LU1653088168,31/05/2022,USD,0.00000
LU1513020419,31/05/2022,USD,0.00000
LU1508158356,31/05/2022,USD,0.00000
LU1586024074,31/05/2022,USD,0.00000
LU1508158273,31/05/2022,USD,0.00000
LU2419916288,31/05/2022,USD,0.00000
LU2079411406,31/05/2022,EUR,0.84000
LU1861219704,31/05/2022,GBP,0.00000
LU1861219027,31/05/2022,GBP,0.00000
LU1861218136,31/05/2022,GBP,0.00000
LU1861218219,31/05/2022,GBP,0.00000
LU1861218300,31/05/2022,GBP,0.00000
LU1861218482,31/05/2022,GBP,0.00000
LU1884804383,31/05/2022,GBP,0.00000
LU1861219613,31/05/2022,GBP,0.00000
LU1990957067,31/05/2022,GBP,0.00000
LU2066748497,31/05/2022,GBP,0.00000
LU1861219886,31/05/2022,GBP,0.00000
LU1861219290,31/05/2022,GBP,0.00000
LU1289970243,31/05/2022,USD,3.58220
LU1321847714,31/05/2022,USD,2.25060
LU1321847987,31/05/2022,USD,2.14830
LU1896777239,31/05/2022,USD,1.81550
LU0997362164,31/05/2022,USD,0.01590
LU0949128226,31/05/2022,USD,3.02410
LU0949128572,31/05/2022,USD,2.81900
LU1072457747,31/05/2022,USD,0.00000
LU1308276671,31/05/2022,USD,0.47440
LU1093538335,31/05/2022,USD,0.09730
LU1118028742,31/05/2022,USD,3.15080
LU1567862849,31/05/2022,USD,2.05880
LU1567863144,31/05/2022,USD,1.56860
LU1572169453,31/05/2022,USD,0.05660
LU1800013283,31/05/2022,USD,0.51220
LU1814255391,31/05/2022,USD,0.00000
LU1706559827,31/05/2022,USD,4.50600
LU1706560163,31/05/2022,USD,4.17810
LU1435395808,31/05/2022,EUR,0.00000
LU0802637750,31/05/2022,EUR,0.00000
LU0776931064,31/05/2022,EUR,0.00000
LU0414666189,31/05/2022,EUR,0.00000
LU2213651438,31/05/2022,EUR,0.00000
LU0313923905,31/05/2022,EUR,0.00000
LU0827973438,31/05/2022,EUR,0.00000
LU1893597481,31/05/2022,EUR,0.30530
LU1893597721,31/05/2022,EUR,0.10510
LU1893597564,31/05/2022,EUR,0.72400
LU1893598026,31/05/2022,EUR,0.86670
LU1893597648,31/05/2022,EUR,1.90360
LU0438336421,31/05/2022,EUR,0.00000
LU1117534401,31/05/2022,EUR,0.00000
LU1117534666,31/05/2022,EUR,0.00000
LU1200840038,31/05/2022,EUR,0.00000
LU0438336264,31/05/2022,EUR,0.00000
LU1193909402,31/05/2022,EUR,0.00000
LU1908248021,31/05/2022,USD,0.00000
LU1258025839,31/05/2022,USD,0.00000
LU1288049866,31/05/2022,USD,0.00000
LU1288049940,31/05/2022,USD,0.00000
LU1251621188,31/05/2022,USD,0.00000
LU1373035077,31/05/2022,USD,0.00000
LU1373034930,31/05/2022,USD,0.00000
LU1376384878,31/05/2022,USD,0.00000
LU1603214153,31/05/2022,USD,0.00000
LU1603214401,31/05/2022,USD,0.00000
LU1603215044,31/05/2022,USD,0.00000
LU1251621345,31/05/2022,USD,0.00000
LU1382784764,31/05/2022,USD,0.00000
LU1817852764,31/05/2022,USD,0.00000
LU2215606471,31/05/2022,USD,0.00000
LU1669036458,31/05/2022,USD,2.32480
LU1669037183,31/05/2022,USD,4.29830
LU1721361928,31/05/2022,USD,2.75190
LU2070343558,31/05/2022,USD,0.00000
LU2070343632,31/05/2022,USD,0.00000
LU2070343715,31/05/2022,USD,0.00000
LU2099546561,31/05/2022,USD,0.00000
LU2364470067,31/05/2022,USD,0.00000
LU2412548955,31/05/2022,USD,0.82590
LU2412549094,31/05/2022,USD,0.82640
LU2412549177,31/05/2022,USD,0.87650
LU2412549250,31/05/2022,USD,1.40740
LU2451793322,31/05/2022,USD,0.00000
LU2451793595,31/05/2022,USD,0.00000
LU2451793678,31/05/2022,USD,0.00000
LU1733247586,31/05/2022,EUR,0.00000
LU1191062733,31/05/2022,EUR,0.00000
LU1191062659,31/05/2022,EUR,0.00000
LU1241524617,31/05/2022,EUR,0.00000
LU1241524963,31/05/2022,EUR,0.00000
LU1304596254,31/05/2022,EUR,0.00000
LU1191062576,31/05/2022,EUR,0.00000
LU1191063897,31/05/2022,EUR,0.53160
LU1191063624,31/05/2022,EUR,0.32340
LU1241524880,31/05/2022,EUR,0.00000
LU1241525184,31/05/2022,EUR,0.20980
LU1304596841,31/05/2022,EUR,0.49520
LU1191063541,31/05/2022,EUR,0.23100
LU1191063202,31/05/2022,EUR,0.00000
LU1191063111,31/05/2022,EUR,0.00000
LU1241524708,31/05/2022,EUR,0.00000
LU1241525002,31/05/2022,EUR,0.00000
LU1304596684,31/05/2022,EUR,0.00000
LU1191063038,31/05/2022,EUR,0.00000
LU1423753034,31/05/2022,USD,0.00000
LU1484781551,31/05/2022,USD,0.00000
LU1640626609,31/05/2022,USD,0.00000
LU1572169370,31/05/2022,USD,0.00000
LU1532729727,31/05/2022,USD,0.00000
LU1352906538,31/05/2022,USD,0.00000
LU1352906298,31/05/2022,USD,0.00000
LU1373035408,31/05/2022,USD,0.00000
LU1264796118,31/05/2022,USD,5.11680
LU1103452089,31/05/2022,USD,0.00000
LU1069250972,31/05/2022,USD,0.00000
LU1430596186,31/05/2022,GBP,0.01890
LU1430596426,31/05/2022,GBP,0.00000
LU1430596939,31/05/2022,GBP,1.94580
LU1379100800,31/08/2022,USD,0.00000
LU1257007481,31/08/2022,USD,0.00000
LU0827875005,31/08/2022,USD,0.00000
LU0852073260,31/08/2022,USD,0.30750
LU0462858753,31/08/2022,USD,0.00000
LU1260044513,31/08/2022,USD,0.00070
LU1250982748,31/08/2022,USD,0.00070
LU1330249480,31/08/2022,USD,0.00050
LU0827875260,31/08/2022,USD,0.00000
LU0827875187,31/08/2022,USD,0.36990
LU0329592298,31/08/2022,USD,0.36990
LU0411709560,31/08/2022,USD,0.36990
LU0072462343,31/08/2022,USD,0.00000
LU0204061278,31/08/2022,USD,0.00000
